layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
1,1,0,0.9999998807907104,155.0,13.950001662969786,0.09,4.7887449051922735,0.03807782466010315,3.718446206357423
1,1,1,0.9999998807907104,155.0,13.950001662969786,0.09,4.370292666166916,0.09678307554723278,3.3023119325503374
1,1,2,0.9999998807907104,155.0,13.950001662969786,0.09,4.821289002436544,0.05521478328173374,3.242404958531417
2,2,0,1.0000001192092896,310.5,27.944996668696803,0.09,4.662496010072351,0.03641493403593177,4.25392179787295
2,2,1,1.0000001192092896,310.5,27.944996668696803,0.09,4.85896448467783,0.03338744588744588,4.957672978166435
2,2,2,1.0000001192092896,310.5,27.944996668696803,0.09,4.993421521362244,0.039464679168693395,5.721872945647776
3,3,0,1.0000001192092896,319.5,28.754996572137287,0.09,4.59732482651625,0.027372134038800733,4.3070139557934874
3,3,1,1.0000001192092896,319.5,28.754996572137287,0.09,4.251919955044955,0.03823434629886241,4.548854616460117
3,3,2,1.0000001192092896,319.5,28.754996572137287,0.09,4.754880908869396,0.055039682539682555,3.474045568151263
4,4,0,1.0000001192092896,328.0,29.51999648094219,0.09,4.095420650417452,0.1633221850613155,42.21524794954013
4,4,1,1.0000001192092896,328.0,29.51999648094219,0.09,5.034583940424154,0.2134249471458774,2503.933539190293
4,4,2,1.0000001192092896,328.0,29.51999648094219,0.09,4.271825396825397,0.022727272727272735,77.56185849056862
5,5,0,0.9999998807907104,332.0,29.880003561973997,0.09,4.301522206340345,0.26303039575683396,4.3590508609987575
5,5,1,0.9999998807907104,332.0,29.880003561973997,0.09,4.894728191541557,0.15780339162692103,4.881169237767776
5,5,2,0.9999998807907104,332.0,29.880003561973997,0.09,4.641976195160339,0.12899564002505182,4.2510929394696335
6,6,0,1.0,334.0,30.06,0.09,4.7102542081758845,0.08290419935534879,3.956339877110753
6,6,1,1.0,334.0,30.06,0.09,4.575033875338754,0.04783189880020866,3.8345128260341625
6,6,2,1.0,334.0,30.06,0.09,4.61474709106616,0.031745741313377124,4.633565734583072
