layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
1,1,0,1.000000238418579,18.359375,0.8078123074025374,0.044,60.0,0.3609346455417036,5.593247157371914
1,1,1,1.000000238418579,18.359375,0.8078123074025374,0.044,66.5,0.2510822510822511,9.061669299039334
1,1,2,1.000000238418579,18.359375,0.8078123074025374,0.044,52.25,0.36561406159502396,7.245137066908859
2,2,0,0.9999998211860657,18.609375,0.8188126464151108,0.044,65.5,0.029394576905095837,4.859427693523356
2,2,1,0.9999998211860657,18.609375,0.8188126464151108,0.044,68.5,0.04090848375560857,3.3618330920614676
2,2,2,0.9999998211860657,18.609375,0.8188126464151108,0.044,66.0,0.024731182795698914,3.4843562612374894
3,3,0,0.9999999403953552,18.8125,0.8277500493377477,0.044,64.5,0.048943270300333686,3.1090708380779994
3,3,1,0.9999999403953552,18.8125,0.8277500493377477,0.044,54.0,0.009803921568627444,3.9422914712325423
3,3,2,0.9999999403953552,18.8125,0.8277500493377477,0.044,65.25,0.007591442374051072,3.00569292410789
4,4,0,0.9999999403953552,19.0625,0.8387500499933987,0.044,60.0,0.05920543194315775,2.965061054166556
4,4,1,0.9999999403953552,19.0625,0.8387500499933987,0.044,64.5,0.05968868610191394,2.837519201651097
4,4,2,0.9999999403953552,19.0625,0.8387500499933987,0.044,61.25,0.04839105870793417,3.337439373425124
5,5,0,1.0,19.3125,0.84975,0.044,63.25,0.04064616755793227,3.208614303539984
5,5,1,1.0,19.3125,0.84975,0.044,65.0,0.019588122605363995,3.25879488862097
5,5,2,1.0,19.3125,0.84975,0.044,65.25,0.04644726247987116,3.0186838646942435
6,6,0,0.9999998211860657,19.65625,0.864875154651729,0.044,60.75,0.009720203488372103,3.2658249579385648
6,6,1,0.9999998211860657,19.65625,0.864875154651729,0.044,60.0,0.02863880559720139,3.923997252555085
6,6,2,0.9999998211860657,19.65625,0.864875154651729,0.044,66.5,0.031195545922053647,2.9434397143759545
7,7,0,1.000000238418579,19.96875,0.8786247905195259,0.044,61.25,0.024314413265306117,3.2834545559691275
7,7,1,1.000000238418579,19.96875,0.8786247905195259,0.044,61.25,0.03600787411789125,2.778470763483134
7,7,2,1.000000238418579,19.96875,0.8786247905195259,0.044,62.75,0.022853957636566308,3.1562546789436143
8,8,0,1.000000238418579,20.25,0.8909997875690966,0.044,61.25,0.040540357529794124,3.169608247319252
8,8,1,1.000000238418579,20.25,0.8909997875690966,0.044,67.5,0.05338959442064212,3.102648955590288
8,8,2,1.000000238418579,20.25,0.8909997875690966,0.044,67.25,0.04228179170222157,3.4760420016051907
9,9,0,1.0000001192092896,20.65625,0.9088748916536699,0.044,70.75,0.03601038549551133,2.9045627925962374
9,9,1,1.0000001192092896,20.65625,0.9088748916536699,0.044,71.0,0.05321207430340555,2.9240735233724093
9,9,2,1.0000001192092896,20.65625,0.9088748916536699,0.044,65.75,0.03501681550837943,3.315047179901306
10,10,0,1.000000238418579,20.96875,0.9226247800291109,0.044,64.25,0.027162149444758116,3.0178153812844646
10,10,1,1.000000238418579,20.96875,0.9226247800291109,0.044,63.0,0.03246091380820809,3.0632565605602626
10,10,2,1.000000238418579,20.96875,0.9226247800291109,0.044,61.0,0.04966919352413757,2.7994501184778278
11,11,0,0.9999999403953552,21.34375,0.9391250559762153,0.044,63.5,0.04544232521320929,2.605896373554696
11,11,1,0.9999999403953552,21.34375,0.9391250559762153,0.044,65.5,0.03410218253968256,2.9520065950304604
11,11,2,0.9999999403953552,21.34375,0.9391250559762153,0.044,67.25,0.06057602611940299,2.763971908452287
12,12,0,0.9999998807907104,21.53125,0.9473751129359141,0.044,65.0,0.035949332484658564,3.3147064449097545
12,12,1,0.9999998807907104,21.53125,0.9473751129359141,0.044,68.0,0.03359708155650318,3.2095397013240623
12,12,2,0.9999998807907104,21.53125,0.9473751129359141,0.044,69.25,0.04588454201457298,3.1048600939538473
13,13,0,1.0,21.9375,0.9652499999999999,0.044,68.5,0.06343861056975808,3.112215425268617
13,13,1,1.0,21.9375,0.9652499999999999,0.044,64.75,0.06346882284382283,2.7297245147434155
13,13,2,1.0,21.9375,0.9652499999999999,0.044,66.5,0.023434816549570664,3.1238300041473006
14,14,0,1.000000238418579,22.46875,0.9886247642934884,0.044,63.75,0.012739634099908637,3.1220260236810478
14,14,1,1.000000238418579,22.46875,0.9886247642934884,0.044,64.25,0.032950705625124255,3.3165993200610075
14,14,2,1.000000238418579,22.46875,0.9886247642934884,0.044,64.75,0.03097231715652768,2.956157419553449
15,15,0,1.0000001192092896,23.0625,1.014749879032388,0.044000000000000004,62.75,0.01664050235478806,3.1976659519400137
15,15,1,1.0000001192092896,23.0625,1.014749879032388,0.044000000000000004,68.0,0.04858754517152669,3.067340399063612
15,15,2,1.0000001192092896,23.0625,1.014749879032388,0.044000000000000004,57.75,0.03541032296710425,3.3233020032762903
16,16,0,1.0000001192092896,23.75,1.0449998754263072,0.044,61.25,0.03179066834804539,3.1194947885548734
16,16,1,1.0000001192092896,23.75,1.0449998754263072,0.044,61.5,0.027344008133180858,2.86088719246891
16,16,2,1.0000001192092896,23.75,1.0449998754263072,0.044,53.0,0.03918007045887231,3.430625209556642
17,17,0,1.0000001192092896,24.71875,1.0876248703450118,0.04399999999999999,65.75,0.04612797246558198,2.9120172505654676
17,17,1,1.0000001192092896,24.71875,1.0876248703450118,0.04399999999999999,63.5,0.02214404169628051,3.1360766643803015
17,17,2,1.0000001192092896,24.71875,1.0876248703450118,0.04399999999999999,65.0,0.03411786786786786,3.0843113803193356
18,18,0,1.0000001192092896,25.71875,1.1316248650998038,0.044,56.75,0.014770523594052981,4.19589479736226
18,18,1,1.0000001192092896,25.71875,1.1316248650998038,0.044,63.0,0.04448454449066144,2.963453054054052
18,18,2,1.0000001192092896,25.71875,1.1316248650998038,0.044,61.25,0.048396504872563695,2.860527719638915
19,19,0,0.9999998211860657,27.21875,1.1976252141520762,0.044,64.75,0.02901094127154316,3.10593121927362
19,19,1,0.9999998211860657,27.21875,1.1976252141520762,0.044,57.25,0.03374680650800052,3.4027168333172377
19,19,2,0.9999998211860657,27.21875,1.1976252141520762,0.044,63.25,0.03272880655142976,3.636945481173193
